candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed4__disordered__fE1.00__t20__c04334,seed4__disordered__fE1.00__t20,mcmc_swap,6|16|27|28|29|39|48|49|57|58|63|64|66|75|76|84|87|88|93|94,5|15|26|37|47|59|77|78|79|96|97|99,0.6,0.006520875249176231,0.0001836134932214485,0.21847472888283098,0.7258303821788832,0.38986956428267827,41,12,12,False
seed4__disordered__fE1.00__t20__c04335,seed4__disordered__fE1.00__t20,perturb_I0,57|63|67|73|74|75|76|77|78|79|84|85|86|88|89|95|96|97|98|99,46|47|48|52|53|54|56|58|68|69|87|94,1.0,0.05189045118102984,-1.5212713484703474e-05,0.6673161749360803,0.8614856395892377,0.5620173672946043,20,12,12,False
seed4__disordered__fE1.00__t20__c04336,seed4__disordered__fE1.00__t20,region_growing,17|26|36|37|43|44|45|46|54|55|56|63|64|65|66|72|76|77|85|96,15|16|25|27|33|34|35|53|78|86|87|97,0.6,0.01586416210290011,0.0004882421950409211,0.17058123467747904,0.8486698677506219,0.15802943555933507,39,12,12,False
seed4__disordered__fE1.00__t20__c04337,seed4__disordered__fE1.00__t20,mcmc_swap,13|23|26|30|31|32|35|37|41|44|46|48|52|55|56|62|64|65|72|73,15|16|24|25|34|36|43|45|47|49|51|53,0.5,0.007862232018971687,0.001213676299181563,0.08580400004812723,0.8625906914971475,0.0013331382042171547,45,12,12,False
seed4__disordered__fE1.00__t20__c04338,seed4__disordered__fE1.00__t20,mcmc_swap,11|21|22|25|29|33|35|37|38|44|45|47|54|55|56|58|67|76|85|94,12|14|15|24|26|27|34|36|43|46|48|53,0.5,0.019780308964633973,0.0004633319329560628,0.04343808981111439,0.8462893228805385,0.040427484990971096,48,12,12,False
seed4__disordered__fE1.00__t20__c04339,seed4__disordered__fE1.00__t20,spectral_resized,6|7|8|9|15|17|18|19|26|28|29|34|35|37|38|39|47|48|59|68,5|14|16|24|25|27|36|44|45|46|49|58,0.55,0.005461659413986104,0.0002647237799432707,0.30851537085113695,0.7598642307897806,0.658113883008419,23,12,12,False
seed4__disordered__fE1.00__t20__c04340,seed4__disordered__fE1.00__t20,spectral_resized,6|7|8|9|16|17|18|19|27|28|29|36|37|38|39|46|47|48|55|58,5|15|25|26|35|45|49|54|56|57|59|64,0.5,0.009501898200442106,6.881116094910894e-05,0.3382792846496756,0.6364527976600282,0.6909944884675001,18,12,12,False
seed4__disordered__fE1.00__t20__c04341,seed4__disordered__fE1.00__t20,region_growing,63|67|71|72|73|74|75|77|80|81|82|83|85|86|87|88|90|92|96|97,61|62|70|78|79|89|91|93|94|95|98|99,0.85,0.04901407467421761,-0.0001174633812288627,0.28355021936602365,0.8446958733715438,0.31430466182294814,25,12,12,False
seed4__disordered__fE1.00__t20__c04342,seed4__disordered__fE1.00__t20,mcmc_swap,0|1|5|10|12|15|16|23|24|32|41|42|50|53|64|66|73|75|77|84,4|6|14|25|26|51|52|54|60|61|78|86,0.65,0.022293962000715647,0.0003809201849191851,0.2868281951466326,0.892079563925711,0.025658350974743116,49,12,12,False
seed4__disordered__fE1.00__t20__c04343,seed4__disordered__fE1.00__t20,spectral_resized,34|45|46|54|56|57|58|63|64|65|66|68|69|73|74|76|77|79|82|89,24|25|35|47|53|55|78|86|87|88|98|99,0.85,0.002242668414626759,6.583464055103759e-05,0.3138265169377027,0.8004918474405545,0.33334089139817025,34,12,12,False
seed4__disordered__fE1.00__t20__c04344,seed4__disordered__fE1.00__t20,region_growing,0|1|3|10|11|12|13|14|15|19|21|22|23|24|26|27|28|29|32|36,2|4|5|16|25|33|35|37|38|45|46|47,0.85,0.010925258140120185,-0.00024127198785453392,0.3248039077766149,0.9315602842833155,0.21326882781833578,25,12,12,False
seed4__disordered__fE1.00__t20__c04345,seed4__disordered__fE1.00__t20,region_growing,52|57|62|66|71|72|73|74|75|78|82|84|85|86|87|91|92|94|95|96,42|43|51|53|61|76|77|79|81|83|93|97,0.8,0.008365375340708286,0.000153585334971236,0.5882315544043542,0.4722442670831027,0.5707106781186547,32,12,12,False
seed4__disordered__fE1.00__t20__c04346,seed4__disordered__fE1.00__t20,perturb_I0,45|54|64|67|73|74|75|76|77|78|84|85|86|87|88|89|94|95|96|98,34|43|44|46|53|55|56|63|65|79|97|99,0.9,0.025746192697826548,-4.794784400516394e-06,0.5642029899347611,0.8407481647643377,0.5669589480006975,24,12,12,False
seed4__disordered__fE1.00__t20__c04347,seed4__disordered__fE1.00__t20,high_coherence,55|58|59|63|65|66|68|69|74|76|78|79|85|87|88|89|95|96|97|98,44|45|46|48|49|54|56|64|77|86|94|99,0.95,0.051048339028171165,2.0134550432009048e-05,0.500229814631935,0.8516924496551459,0.362639436051311,23,12,12,False
seed4__disordered__fE1.00__t20__c04348,seed4__disordered__fE1.00__t20,mcmc_swap,9|10|11|19|22|29|31|32|33|35|38|44|46|47|54|57|58|67|75|76,12|23|24|25|26|34|36|43|45|48|53|55,0.45,0.006066387949931985,0.0002811065780069159,0.07847755340952046,0.6323363396978611,0.20191118057041363,44,12,12,False
