S,size,q,T,lam,E,D,y_T
"(4, 7)",2,1,0.1,5623.413251903491,6453.664607069937,19.114772093094384,1.0
"(4, 7)",2,1,0.1,10000.0,8019.466733382201,19.010437978692483,1.0000000000000002
"(4, 7)",2,1,0.1,17782.794100389227,10127.932004448217,18.93140789674324,0.9999999999999999
"(4, 7)",2,1,0.1,31622.776601683792,12953.87187019498,18.871833827576502,1.0
"(4, 7)",2,1,0.1,56234.13251903491,16732.44097195387,18.827035990636507,1.0
"(4, 7)",2,1,0.1,100000.0,21778.518873209996,18.793392397217257,1.0
"(4, 7)",2,1,0.1,177827.94100389228,28512.854574705892,18.768142854665154,1.0
"(4, 7)",2,1,0.1,316227.7660168379,37497.0951964075,18.749199966353228,1.0
"(4, 7)",2,1,0.1,562341.3251903491,49480.59502070883,18.734991311540103,1.0
"(4, 7)",2,1,0.1,1000000.0,65462.84816023988,18.72433484313602,1.0
"(4, 7)",2,1,1,0.0,130.3108761901509,7.544798576845984,1.0000000000000002
"(4, 7)",2,1,1,0.0001,130.31087619151162,7.544784971314602,0.9999999999999999
"(4, 7)",2,1,1,0.00017782794100389227,130.3108761944533,7.544774382719906,1.0
"(4, 7)",2,1,1,0.00031622776601683794,130.31087620375578,7.5447555539104965,1.0
"(4, 7)",2,1,1,0.0005623413251903491,130.31087623317097,7.544722073146616,1.0
"(4, 7)",2,1,1,0.001,130.31087632617906,7.544662541697304,1.0
"(4, 7)",2,1,1,0.0017782794100389228,130.31087662023552,7.544556699340619,1.0
"(4, 7)",2,1,1,0.0031622776601683794,130.3108775497837,7.54436854904795,0.9999999999999998
"(4, 7)",2,1,1,0.005623413251903491,130.31088048736387,7.544034176933869,1.0
"(4, 7)",2,1,1,0.01,130.3108897660905,7.543440238334672,1.0
"(4, 7)",2,1,1,0.01778279410038923,130.3109190478916,7.54238615811771,0.9999999999999999
"(4, 7)",2,1,1,0.03162277660168379,130.31101130859605,7.540518347466964,0.9999999999999999
"(4, 7)",2,1,1,0.05623413251903491,130.31130118552264,7.537217687263473,1.0
"(4, 7)",2,1,1,0.1,130.3122074503105,7.531413151517732,1.0
"(4, 7)",2,1,1,0.1778279410038923,130.31501623822265,7.521291524607624,1.0
"(4, 7)",2,1,1,0.31622776601683794,130.32359124684706,7.503899738883411,1.0
"(4, 7)",2,1,1,0.5623413251903491,130.34910721659733,7.474754945889448,1.0
"(4, 7)",2,1,1,1.0,130.42189125147343,7.427892277777414,1.0
"(4, 7)",2,1,1,1.7782794100389228,130.61621294889093,7.357274453190754,1.0
"(4, 7)",2,1,1,3.1622776601683795,131.08753770796937,7.260452920666736,1.0
"(4, 7)",2,1,1,5.623413251903491,132.0957777341044,7.143217936140951,1.0000000000000002
"(4, 7)",2,1,1,10.0,133.9593470346446,7.020474185723478,1.0
"(4, 7)",2,1,1,17.78279410038923,136.91768597730052,6.910102454014751,1.0
"(4, 7)",2,1,1,31.622776601683793,140.98238768826604,6.824257602691989,1.0
"(4, 7)",2,1,1,56.23413251903491,145.9078752872393,6.765438471700122,1.0
"(4, 7)",2,1,1,100.0,151.31104418492808,6.729004549268459,0.9999999999999998
"(4, 7)",2,1,1,177.82794100389228,156.83186694091245,6.708012777405121,1.0
"(4, 7)",2,1,1,316.22776601683796,162.23574693455896,6.6964420539856855,1.0
"(4, 7)",2,1,1,562.341325190349,167.44352527292,6.69017081110259,0.9999999999999998
"(4, 7)",2,1,1,1000.0,172.51775634005634,6.686738501839411,1.0
"(4, 7)",2,1,1,1778.2794100389228,177.63586397402267,6.684795795252216,1.0
"(4, 7)",2,1,1,3162.2776601683795,183.06910134004457,6.683639163575411,1.0
"(4, 7)",2,1,1,5623.413251903491,189.17514839314143,6.682910161932733,1.0
"(4, 7)",2,1,1,10000.0,196.40604023739868,6.682425799450462,1.0
"(4, 7)",2,1,1,17782.794100389227,205.3311450288807,6.682090173047534,1.0
"(4, 7)",2,1,1,31622.776601683792,216.6752581401991,6.68185055702503,1.0
"(4, 7)",2,1,1,56234.13251903491,231.37326433688074,6.681676099781702,1.0
"(4, 7)",2,1,1,100000.0,250.6446554821332,6.681547525577384,0.9999999999999998
"(4, 7)",2,1,1,177827.94100389228,276.0931548381534,6.681452071946234,1.0
"(4, 7)",2,1,1,316227.7660168379,309.83921184007005,6.681380902513884,1.0
"(4, 7)",2,1,1,562341.3251903491,354.6960152024013,6.681327707417454,1.0
"(4, 7)",2,1,1,1000000.0,414.40326864445484,6.681287890440524,1.0
"(4, 7)",2,1,3,0.0,111.92744235180524,8.241444265646633,1.0
"(4, 7)",2,1,3,0.0001,111.9274423572165,8.241390153019541,1.0
"(4, 7)",2,1,3,0.00017782794100389227,111.92744236891647,8.241348040506228,0.9999999999999999
"(4, 7)",2,1,3,0.00031622776601683794,111.92744240591276,8.241273157510596,0.9999999999999999
"(4, 7)",2,1,3,0.0005623413251903491,111.92744252289158,8.241140009860375,1.0
"(4, 7)",2,1,3,0.001,111.92744289273317,8.24090328431424,1.0
"(4, 7)",2,1,3,0.0017782794100389228,111.92744406184102,8.24048247244036,0.9999999999999999
"(4, 7)",2,1,3,0.0031622776601683794,111.92744775644474,8.239734632574182,1.0
"(4, 7)",2,1,3,0.005623413251903491,111.92745942610712,8.238406284080504,0.9999999999999999
"(4, 7)",2,1,3,0.01,111.92749625196328,8.236048903801713,1.0000000000000002
"(4, 7)",2,1,3,0.01778279410038923,111.92761227520775,8.231871920977696,0.9999999999999999
"(4, 7)",2,1,3,0.03162277660168379,111.92797677135897,8.224491467957039,0.9999999999999998
"(4, 7)",2,1,3,0.05623413251903491,111.92911608579254,8.211514853557704,1.0
"(4, 7)",2,1,3,0.1,111.93264575840378,8.188895705206276,1.0
"(4, 7)",2,1,3,0.1778279410038923,111.94341308476555,8.150059346156144,1.0
"(4, 7)",2,1,3,0.31622776601683794,111.97540042313403,8.085080599819072,0.9999999999999998
"(4, 7)",2,1,3,0.5623413251903491,112.0663252828513,7.980951917902556,1.0
"(4, 7)",2,1,3,1.0,112.30724146731552,7.825186658901411,0.9999999999999999
"(4, 7)",2,1,3,1.7782794100389228,112.88238300474399,7.614876137690038,1.0
"(4, 7)",2,1,3,3.1622776601683795,114.0768149521694,7.36746044054321,1.0
"(4, 7)",2,1,3,5.623413251903491,116.18613868115123,7.119785440571498,1.0
"(4, 7)",2,1,3,10.0,119.35955975697647,6.908705738015056,1.0
"(4, 7)",2,1,3,17.78279410038923,123.52581561379172,6.751954713019518,1.0
"(4, 7)",2,1,3,31.622776601683793,128.4392412993709,6.647520832549762,1.0
"(4, 7)",2,1,3,56.23413251903491,133.75323940093293,6.583763060779385,1.0
"(4, 7)",2,1,3,100.0,139.09288926430352,6.547618482604062,0.9999999999999999
"(4, 7)",2,1,3,177.82794100389228,144.1316853810525,6.528385327335372,0.9999999999999998
"(4, 7)",2,1,3,316.22776601683796,148.6451548141018,6.5186756768913705,0.9999999999999998
"(4, 7)",2,1,3,562.341325190349,152.52250727635806,6.513976820287702,1.0
"(4, 7)",2,1,3,1000.0,155.74633577383867,6.51177684666978,1.0
"(4, 7)",2,1,3,1778.2794100389228,158.3605517671884,6.510772617273044,1.0
"(4, 7)",2,1,3,3162.2776601683795,160.44087560846975,6.510322884844666,1.0
"(4, 7)",2,1,3,5623.413251903491,162.0735478952091,6.510124292609625,1.0
"(4, 7)",2,1,3,10000.0,163.3424346180102,6.510037466836972,1.0
"(4, 7)",2,1,3,17782.794100389227,164.32253283942381,6.5099997455269545,1.0
"(4, 7)",2,1,3,31622.776601683792,165.07763430280994,6.509983402290385,1.0
"(4, 7)",2,1,3,56234.13251903491,165.6603537353328,6.509976311120375,1.0
"(4, 7)",2,1,3,100000.0,166.11335129962606,6.509973212719175,1.0
"(4, 7)",2,1,3,177827.94100389228,166.47099845018735,6.509971838186552,1.0
"(4, 7)",2,1,3,316227.7660168379,166.76117914874604,6.509971211868115,0.9999999999999999
"(4, 7)",2,1,3,562341.3251903491,167.00684822474375,6.5099709139397595,1.0
"(4, 7)",2,1,3,1000000.0,167.2273057280175,6.5099707631998145,1.0
"(4, 8)",2,-1,0.1,0.0,9119.007304259601,74.94972957622227,1.0
"(4, 8)",2,-1,0.1,0.0001,9119.007304259932,74.94972621112319,0.9999999999999999
"(4, 8)",2,-1,0.1,0.00017782794100389227,9119.007304260662,74.94972359213885,0.9999999999999999
"(4, 8)",2,-1,0.1,0.00031622776601683794,9119.007304262956,74.94971893485824,1.0
"(4, 8)",2,-1,0.1,0.0005623413251903491,9119.007304270232,74.94971065292533,1.0
"(4, 8)",2,-1,0.1,0.001,9119.007304293233,74.94969592537694,1.0
"(4, 8)",2,-1,0.1,0.0017782794100389228,9119.007304365978,74.94966973581622,1.0
"(4, 8)",2,-1,0.1,0.0031622776601683794,9119.007304596047,74.94962316388829,1.0000000000000002
"(4, 8)",2,-1,0.1,0.005623413251903491,9119.007305323588,74.94954034734346,1.0
"(4, 8)",2,-1,0.1,0.01,9119.007307624299,74.94939308067413,0.9999999999999999
"(4, 8)",2,-1,0.1,0.01778279410038923,9119.007314899536,74.94913121294438,1.0000000000000002
"(4, 8)",2,-1,0.1,0.03162277660168379,9119.007337903908,74.94866558181315,1.0000000000000002
"(4, 8)",2,-1,0.1,0.05623413251903491,9119.007410638256,74.94783769506687,1.0
"(4, 8)",2,-1,0.1,0.1,9119.007640576525,74.94636590943956,1.0
"(4, 8)",2,-1,0.1,0.1778279410038923,9119.008367320524,74.9437500168304,0.9999999999999998
"(4, 8)",2,-1,0.1,0.31622776601683794,9119.010663322242,74.9391025031645,1.0
"(4, 8)",2,-1,0.1,0.5623413251903491,9119.017911765872,74.93085140964006,1.0
"(4, 8)",2,-1,0.1,1.0,9119.04076530558,74.91622112127881,1.0
"(4, 8)",2,-1,0.1,1.7782794100389228,9119.112654752133,74.89033765540388,1.0
"(4, 8)",2,-1,0.1,3.1622776601683795,9119.337881948417,74.84472556190101,1.0
"(4, 8)",2,-1,0.1,5.623413251903491,9120.038539222862,74.76489989741044,1.0000000000000002
"(4, 8)",2,-1,0.1,10.0,9122.191726961077,74.6268535764244,1.0
"(4, 8)",2,-1,0.1,17.78279410038923,9128.672834907022,74.39291151607885,1.0
"(4, 8)",2,-1,0.1,31.622776601683793,9147.52441325508,74.00951254645217,1.0
"(4, 8)",2,-1,0.1,56.23413251903491,9199.462322088997,73.41370293312458,0.9999999999999998
"(4, 8)",2,-1,0.1,100.0,9331.431949386424,72.55859205605749,1.0000000000000002
"(4, 8)",2,-1,0.1,177.82794100389228,9631.806650715895,71.45773873797204,0.9999999999999999
"(4, 8)",2,-1,0.1,316.22776601683796,10231.689783975446,70.2133940025677,1.0
"(4, 8)",2,-1,0.1,562.341325190349,11282.862610725886,68.97990940878684,1.0
"(4, 8)",2,-1,0.1,1000.0,12934.522151144296,67.8850555963354,0.9999999999999999
"(4, 8)",2,-1,0.1,1778.2794100389228,15338.564162233375,66.9863027015054,1.0
"(4, 8)",2,-1,0.1,3162.2776601683795,18684.45869919633,66.28181151744792,1.0
"(4, 8)",2,-1,0.1,5623.413251903491,23239.245503650618,65.74212746296291,1.0000000000000002
"(4, 8)",2,-1,0.1,10000.0,29376.43074692173,65.3330686678134,1.0
"(4, 8)",2,-1,0.1,17782.794100389227,37604.82056788074,65.02460509940792,1.0
"(4, 8)",2,-1,0.1,31622.776601683792,48609.14512373739,64.79260398219463,1.0
"(4, 8)",2,-1,0.1,56234.13251903491,63306.44029512018,64.61834940276717,0.9999999999999999
"(4, 8)",2,-1,0.1,100000.0,82922.19290819741,64.48756292250508,1.0
"(4, 8)",2,-1,0.1,177827.94100389228,109092.36579847455,64.38943987332293,1.0
"(4, 8)",2,-1,0.1,316227.7660168379,143999.75429624543,64.31583840541548,1.0
"(4, 8)",2,-1,0.1,562341.3251903491,190555.9247322704,64.26063687600265,1.0
"(4, 8)",2,-1,0.1,1000000.0,252643.73945240836,64.21923792262977,1.0
"(4, 8)",2,-1,1,0.0,165.5424743390747,10.488946753927896,1.0
"(4, 8)",2,-1,1,0.0001,165.54247434045914,10.488932907956928,1.0
"(4, 8)",2,-1,1,0.00017782794100389227,165.54247434345288,10.488922132300335,1.0
"(4, 8)",2,-1,1,0.00031622776601683794,165.5424743529192,10.488902970986892,0.9999999999999999
"(4, 8)",2,-1,1,0.0005623413251903491,165.54247438285324,10.488868899394241,1.0
"(4, 8)",2,-1,1,0.001,165.5424744775,10.488808318728841,1.0
"(4, 8)",2,-1,1,0.0017782794100389228,165.54247477672607,10.488700615132446,0.9999999999999998
"(4, 8)",2,-1,1,0.0031622776601683794,165.54247572254982,10.488509169443866,1.0
"(4, 8)",2,-1,1,0.005623413251903491,165.54247871118926,10.488168982697843,1.0
"(4, 8)",2,-1,1,0.01,165.54248814908144,10.487564847612893,0.9999999999999999
"(4, 8)",2,-1,1,0.01778279410038923,165.5425179213295,10.486493087260321,1.0
"(4, 8)",2,-1,1,0.03162277660168379,165.5426116610648,10.484595255358599,1.0
"(4, 8)",2,-1,1,0.05623413251903491,165.54290581617425,10.481245637294279,1.0
"(4, 8)",2,-1,1,0.1,165.54382341961963,10.475367719761666,1.0
"(4, 8)",2,-1,1,0.1778279410038923,165.54665626115604,10.465157093354195,0.9999999999999999
"(4, 8)",2,-1,1,0.31622776601683794,165.55524579110954,10.4477289321803,1.0
"(4, 8)",2,-1,1,0.5623413251903491,165.5805048666217,10.418857794729886,0.9999999999999998
"(4, 8)",2,-1,1,1.0,165.65113180422347,10.373331543079857,1.0
"(4, 8)",2,-1,1,1.7782794100389228,165.8336674629595,10.306873656992204,0.9999999999999998
"(4, 8)",2,-1,1,3.1622776601683795,166.25503153567493,10.220076259384907,1.0
"(4, 8)",2,-1,1,5.623413251903491,167.09762352203677,10.121752545515449,1.0
"(4, 8)",2,-1,1,10.0,168.5403913303671,10.026379270879913,1.0
"(4, 8)",2,-1,1,17.78279410038923,170.68994763754063,9.945991638556173,0.9999999999999999
"(4, 8)",2,-1,1,31.622776601683793,173.57270649210128,9.885110219218483,1.0
"(4, 8)",2,-1,1,56.23413251903491,177.17274211265698,9.842237919897125,0.9999999999999999
"(4, 8)",2,-1,1,100.0,181.47458438733963,9.813384434870281,0.9999999999999999
"(4, 8)",2,-1,1,177.82794100389228,186.51123630074878,9.794378721767744,0.9999999999999998
"(4, 8)",2,-1,1,316.22776601683796,192.41235164573123,9.781862360050066,1.0000000000000002
"(4, 8)",2,-1,1,562.341325190349,199.44020359576064,9.773488660923919,1.0
"(4, 8)",2,-1,1,1000.0,208.01522859732063,9.767750181024116,1.0
"(4, 8)",2,-1,1,1778.2794100389228,218.7415116324273,9.763718169858507,1.0000000000000002
"(4, 8)",2,-1,1,3162.2776601683795,232.4430898009303,9.76082442662145,1.0
"(4, 8)",2,-1,1,5623.413251903491,250.21962411474027,9.758714504395048,1.0
"(4, 8)",2,-1,1,10000.0,273.52817329509213,9.75715940768063,1.0
"(4, 8)",2,-1,1,17782.794100389227,304.297941916144,9.7560052750825,1.0
"(4, 8)",2,-1,1,31622.776601683792,345.0868813707906,9.755145059897908,1.0
"(4, 8)",2,-1,1,56234.13251903491,399.29238397891606,9.754502270114685,0.9999999999999999
"(4, 8)",2,-1,1,100000.0,471.4330952212866,9.754021227084177,1.0
"(4, 8)",2,-1,1,177827.94100389228,567.5247955690099,9.753660915469462,1.0
"(4, 8)",2,-1,1,316227.7660168379,695.5815840543015,9.753390898402401,1.0
"(4, 8)",2,-1,1,562341.3251903491,866.2833529293134,9.753188489427831,0.9999999999999999
"(4, 8)",2,-1,1,1000000.0,1093.864975783447,9.753036734973106,1.0
"(4, 8)",2,-1,3,0.0,123.48378834189117,11.02163773961766,1.0
"(4, 8)",2,-1,3,0.0001,123.48378834857746,11.021570877891858,1.0
"(4, 8)",2,-1,3,0.00017782794100389227,123.48378836303368,11.021518843546726,1.0
"(4, 8)",2,-1,3,0.00031622776601683794,123.48378840874658,11.021426317905956,1.0
"(4, 8)",2,-1,3,0.0005623413251903491,123.48378855328549,11.021261800320778,1.0
"(4, 8)",2,-1,3,0.001,123.4837890102627,11.020969301703458,1.0
"(4, 8)",2,-1,3,0.0017782794100389228,123.4837904548137,11.020449345883744,0.9999999999999998
"(4, 8)",2,-1,3,0.0031622776601683794,123.48379501986705,11.019525314653098,1.0
"(4, 8)",2,-1,3,0.005623413251903491,123.48380943887832,11.017884009655456,1.0
"(4, 8)",2,-1,3,0.01,123.48385494067705,11.014971244564475,1.0
"(4, 8)",2,-1,3,0.01778279410038923,123.48399829732011,11.00981022280915,1.0
"(4, 8)",2,-1,3,0.03162277660168379,123.48444865733231,11.00069115869968,0.9999999999999998
"(4, 8)",2,-1,3,0.05623413251903491,123.48585631629983,10.984658110998684,0.9999999999999998
"(4, 8)",2,-1,3,0.1,123.49021702923078,10.95671328948027,1.0
"(4, 8)",2,-1,3,0.1778279410038923,123.50351706809435,10.908741183813719,1.0
"(4, 8)",2,-1,3,0.31622776601683794,123.54300958824795,10.828513860935741,1.0
"(4, 8)",2,-1,3,0.5623413251903491,123.65512114772847,10.70011021207633,1.0
"(4, 8)",2,-1,3,1.0,123.95112319051798,10.508682143817706,0.9999999999999999
"(4, 8)",2,-1,3,1.7782794100389228,124.6513337959344,10.252477467638311,1.0
"(4, 8)",2,-1,3,3.1622776601683795,126.07427351833319,9.957300207820172,0.9999999999999999
"(4, 8)",2,-1,3,5.623413251903491,128.47541747062792,9.674538468589077,1.0
"(4, 8)",2,-1,3,10.0,131.8066310292167,9.451888907861651,1.0
"(4, 8)",2,-1,3,17.78279410038923,135.68835214113304,9.30489164005441,1.0000000000000002
"(4, 8)",2,-1,3,31.622776601683793,139.65719634016497,9.219940027534308,1.0
"(4, 8)",2,-1,3,56.23413251903491,143.38837582609975,9.174891587006401,1.0
"(4, 8)",2,-1,3,100.0,146.7259781608356,9.152189918917603,1.0
"(4, 8)",2,-1,3,177.82794100389228,149.61768651767787,9.141115015311728,1.0
"(4, 8)",2,-1,3,316.22776601683796,152.06108727230568,9.135846829498838,1.0
"(4, 8)",2,-1,3,562.341325190349,154.0807295899445,9.133395700422772,1.0
"(4, 8)",2,-1,3,1000.0,155.71870788333342,9.132276898400269,1.0
"(4, 8)",2,-1,3,1778.2794100389228,157.02731449805066,9.131773957373566,1.0
"(4, 8)",2,-1,3,3162.2776601683795,158.06209243603865,9.131550233571945,0.9999999999999999
"(4, 8)",2,-1,3,5623.413251903491,158.87652461841915,9.131451207081335,1.0000000000000002
"(4, 8)",2,-1,3,10000.0,159.5189713862459,9.131407292823829,1.0
"(4, 8)",2,-1,3,17782.794100389227,160.03156455198382,9.131387605043031,1.0
"(4, 8)",2,-1,3,31622.776601683792,160.45043751494887,9.13137857120413,1.0
"(4, 8)",2,-1,3,56234.13251903491,160.80672755780182,9.131374259832214,1.0
"(4, 8)",2,-1,3,100000.0,161.12798114434048,9.131372080497135,1.0
"(4, 8)",2,-1,3,177827.94100389228,161.4397308938639,9.131370895302403,0.9999999999999999
"(4, 8)",2,-1,3,316227.7660168379,161.76718699369917,9.131370197299677,0.9999999999999998
"(4, 8)",2,-1,3,562341.3251903491,162.13702163058187,9.131369754650477,1.0000000000000002
"(4, 8)",2,-1,3,1000000.0,162.57877136625095,9.131369456771624,1.0
"(4, 8)",2,0,0.1,0.0,5856.926807211439,45.38942992509323,1.0
"(4, 8)",2,0,0.1,0.0001,5856.926807211818,45.389426101843675,1.0
"(4, 8)",2,0,0.1,0.00017782794100389227,5856.926807212644,45.38942312629538,1.0
"(4, 8)",2,0,0.1,0.00031622776601683794,5856.926807215255,45.38941783495536,1.0
"(4, 8)",2,0,0.1,0.0005623413251903491,5856.926807223524,45.38940842552465,1.0
"(4, 8)",2,0,0.1,0.001,5856.926807249662,45.389391693086814,1.0
"(4, 8)",2,0,0.1,0.0017782794100389228,5856.926807332313,45.389361938640455,0.9999999999999998
"(4, 8)",2,0,0.1,0.0031622776601683794,5856.926807593712,45.3893090285136,0.9999999999999998
"(4, 8)",2,0,0.1,0.005623413251903491,5856.926808420281,45.38921494455979,1.0
"(4, 8)",2,0,0.1,0.01,5856.926811033891,45.38904765292326,1.0
"(4, 8)",2,0,0.1,0.01778279410038923,5856.92681929747,45.38875021198685,1.0
"(4, 8)",2,0,0.1,0.03162277660168379,5856.926845421252,45.388221438006155,1.0
"(4, 8)",2,0,0.1,0.05623413251903491,5856.926927986751,45.387281632916384,1.0
"(4, 8)",2,0,0.1,0.1,5856.927188827544,45.385611984800256,1.0
"(4, 8)",2,0,0.1,0.1778279410038923,5856.928012251005,45.38264789391495,1.0
"(4, 8)",2,0,0.1,0.31622776601683794,5856.930608147958,45.377392690823385,1.0
"(4, 8)",2,0,0.1,0.5623413251903491,5856.9387724533635,45.36809700948046,1.0
"(4, 8)",2,0,0.1,1.0,5856.964342472131,45.35172135562237,1.0
"(4, 8)",2,0,0.1,1.7782794100389228,5857.043840408187,45.32307904684258,1.0
"(4, 8)",2,0,0.1,3.1622776601683795,5857.287882954175,45.27359835620656,1.0
"(4, 8)",2,0,0.1,5.623413251903491,5858.021092115876,45.189896922028076,1.0
"(4, 8)",2,0,0.1,10.0,5860.147819199129,45.05309936529124,1.0
"(4, 8)",2,0,0.1,17.78279410038923,5865.99206336227,44.841076103882685,1.0
"(4, 8)",2,0,0.1,31.622776601683793,5880.894635646872,44.53585470234498,0.9999999999999998
"(4, 8)",2,0,0.1,56.23413251903491,5915.703362027337,44.13325643170467,1.0
"(4, 8)",2,0,0.1,100.0,5990.626521048933,43.64424368997203,1.0
"(4, 8)",2,0,0.1,177.82794100389228,6141.996271909276,43.08716498362784,1.0
"(4, 8)",2,0,0.1,316.22776601683796,6430.252431563833,42.48876768736094,1.0
"(4, 8)",2,0,0.1,562.341325190349,6939.759577710703,41.89162499343556,1.0
"(4, 8)",2,0,0.1,1000.0,7766.636276658945,41.34442787279108,1.0
"(4, 8)",2,0,0.1,1778.2794100389228,9008.872578188335,40.88062699390029,1.0
"(4, 8)",2,0,0.1,3162.2776601683795,10775.074450290425,40.50903267451778,1.0
"(4, 8)",2,0,0.1,5623.413251903491,13207.356454059749,40.22094942008554,1.0
"(4, 8)",2,0,0.1,10000.0,16503.26043965319,40.00131013543688,1.0
"(4, 8)",2,0,0.1,17782.794100389227,20934.479903155978,39.8352092331426,1.0
"(4, 8)",2,0,0.1,31622.776601683792,26868.89668469338,39.710101525267696,1.0
"(4, 8)",2,0,0.1,56234.13251903491,34800.58822839141,39.61606389001874,1.0
"(4, 8)",2,0,0.1,100000.0,45390.663244995805,39.54545636893597,1.0
"(4, 8)",2,0,0.1,177827.94100389228,59522.20507169321,39.49247166133856,1.0
"(4, 8)",2,0,0.1,316227.7660168379,78373.82822812328,39.45272364749337,1.0
"(4, 8)",2,0,0.1,562341.3251903491,103517.89320146725,39.42291055577284,1.0
"(4, 8)",2,0,0.1,1000000.0,137051.50558519902,39.40055119233427,1.0
"(4, 8)",2,0,1,0.0,184.01348099293511,11.114699901212942,1.0
"(4, 8)",2,0,1,0.0001,184.01348099442575,11.114684994779992,1.0
"(4, 8)",2,0,1,0.00017782794100389227,184.01348099764863,11.114673393773431,1.0
"(4, 8)",2,0,1,0.00031622776601683794,184.01348100784045,11.114652764726886,1.0
